ticker,date,gap_pct,open_price,atr,candle_color,has_follow_through,included_in_analysis,entry_price,entry_time,eod_close,eod_return,lod_price,lod_time,lod_minutes_from_open,lod_before_entry,hod_price,hod_time,hod_minutes_from_open,mae_pct,mfe_pct,new_low_after_entry,new_low_after_30min,max_pullback_before_new_high,fwd_15min,fwd_30min,fwd_1hr,fwd_2hr
DASH,2024-03-27 04:00:00+00:00,0.0213160333642259,143.26,3.797499999999993,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DASH,2024-04-04 04:00:00+00:00,0.0231938341856947,142.05,3.8421428571428495,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DASH,2024-07-19 04:00:00+00:00,0.0309196090165568,103.36,3.706785714285715,NEUTRAL,True,True,104.97,2024-07-19 12:15:00-04:00,106.16,0.011336572354005885,102.55,2024-07-19 09:50:00-04:00,20.0,True,106.18,2024-07-19 15:55:00-04:00,385.0,-0.009050204820424911,0.0115271029818044,True,False,-0.002762694103076994,-0.0062875107173477815,-0.004906163665809284,-0.007430694484138336,-0.002429265504429794
DASH,2024-07-26 04:00:00+00:00,0.0299573455014383,103.83,4.306071428571429,BULLISH,True,True,106.165,2024-07-26 09:35:00-04:00,104.74,-0.013422502708048898,102.81,2024-07-26 09:30:00-04:00,0.0,True,106.65,2024-07-26 10:00:00-04:00,30.0,-0.023877925870107952,0.004568360570809583,True,False,-0.005839966090519517,-0.003814816559129667,-0.007017378608769411,-0.023406960862807885,-0.016577968256958554
DASH,2024-07-31 04:00:00+00:00,0.0252704214845207,109.95,3.97607142857143,NEUTRAL,True,True,111.6,2024-07-31 10:35:00-04:00,110.79,-0.007258064516128926,108.72,2024-07-31 09:30:00-04:00,0.0,True,111.6,2024-07-31 10:35:00-04:00,65.0,-0.021863799283154104,0.0,True,False,-0.021863799283154104,-0.010035842293906723,-0.011021505376343995,-0.004480286738351255,-0.010573476702508895
DASH,2024-08-02 04:00:00+00:00,0.0787979504223791,116.85,4.991785714285716,NEUTRAL,True,True,118.935,2024-08-02 09:45:00-04:00,117.13,-0.01517635683356461,113.695,2024-08-02 09:30:00-04:00,0.0,True,119.52,2024-08-02 09:45:00-04:00,15.0,-0.0435952410980788,0.004918653045781257,True,False,-0.018371379324841317,-0.008071635767436061,-0.02841888426451419,-0.011140538949846578,-0.03148778744692483
DASH,2024-10-31 04:00:00+00:00,0.0540122462133418,163.53,3.26607142857143,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DASH,2024-11-06 05:00:00+00:00,0.022956783541366,163.09,4.000357142857145,BULLISH,True,True,165.02,2024-11-06 09:35:00-05:00,169.64,0.02799660647194265,162.66,2024-11-06 09:45:00-05:00,15.0,False,169.73,2024-11-06 15:55:00-05:00,385.0,-0.014301296812507656,0.02854199490970779,True,False,-0.014301296812507656,-0.01102896618591699,-0.0004847897224579596,0.003696521633741275,0.0025451460429038145
DASH,2025-02-12 05:00:00+00:00,0.0267239816661055,198.245,4.616071428571431,NEUTRAL,True,True,200.305,2025-02-12 09:50:00-05:00,201.02,0.0035695564264496813,195.375,2025-02-12 10:15:00-05:00,45.0,False,201.13,2025-02-12 15:55:00-05:00,385.0,-0.02461246598936625,0.00411871895359571,True,True,-0.02461246598936625,-0.009111105564014963,-0.020294051571353673,-0.010059659019994581,-0.01385387284391306
DASH,2025-03-12 04:00:00+00:00,0.0248325437020094,188.19,9.543571428571436,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DASH,2025-06-23 04:00:00+00:00,0.0213793416160333,225.255,5.471785714285711,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DASH,2025-08-07 04:00:00+00:00,0.0569080477593425,272.64,7.040357142857145,BULLISH,False,False,,,,,,,,,,,,,,,,,,,,
DASH,2025-10-16 04:00:00+00:00,0.0243414777313082,279.215,9.339642857142858,NEUTRAL,True,True,283.43,2025-10-16 09:50:00-04:00,266.71,-0.05899163814698524,264.39,2025-10-16 14:15:00-04:00,285.0,False,284.59,2025-10-16 09:30:00-04:00,0.0,-0.06717708076068173,0.0019405144127298147,True,True,-0.002134565854002816,-0.008079596373002224,-0.01136082983452714,-0.013830575450728631,-0.026002893130578995
DASH,2025-10-27 04:00:00+00:00,0.0251568673018824,264.675,9.081785714285724,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DASH,2026-02-19 05:00:00+00:00,0.0644056084991218,184.85,9.906071428571426,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DASH,2026-03-05 05:00:00+00:00,0.0386833591222394,184.6,9.441071428571425,BULLISH,True,True,188.82,2026-03-05 09:40:00-05:00,183.42,-0.0285986653956149,181.65,2026-03-05 15:45:00-05:00,375.0,False,190.865,2026-03-05 10:00:00-05:00,30.0,-0.03797267238639968,0.010830420506302384,True,True,-0.0032835504713483983,0.008976803304734632,-0.0030187480139815337,-0.020998834869187605,-0.02020442749708716
DELL,2024-02-22 05:00:00+00:00,0.0550368550368549,85.88,2.611071428571427,BULLISH,True,True,87.0,2024-02-22 09:40:00-05:00,87.77,0.008850574712643633,85.44,2024-02-22 09:30:00-05:00,0.0,True,89.05,2024-02-22 13:10:00-05:00,220.0,-0.0012643678160919475,0.023563218390804566,True,False,0.0,0.00505747126436779,0.007816091954023066,0.012528735632183947,0.017758620689655193
DELL,2024-02-26 05:00:00+00:00,0.0228906336392789,92.5,3.0242857142857136,NEUTRAL,True,True,93.96,2024-02-26 10:55:00-05:00,92.76,-0.012771392081736789,91.88,2024-02-26 09:30:00-05:00,0.0,True,94.98,2024-02-26 12:35:00-05:00,185.0,-0.012771392081736789,0.010855683269476482,True,False,-0.0045764154959556476,-0.0018092805449125959,0.0013303533418475948,0.003831417624521067,0.00835461898680301
DELL,2024-03-01 05:00:00+00:00,0.3145059121621622,124.51,5.679285714285713,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2024-07-03 04:00:00+00:00,0.0287048003901623,147.65,7.418928571428576,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2024-07-22 04:00:00+00:00,0.0201891741514982,128.35,5.521785714285708,BULLISH,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2024-07-26 04:00:00+00:00,0.0228476523924948,113.935,5.35785714285714,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2024-07-31 04:00:00+00:00,0.0592002211370127,114.955,5.479999999999999,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2024-10-30 04:00:00+00:00,0.0754212905877516,130.825,4.1657142857142855,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2024-11-06 05:00:00+00:00,0.0282824498969845,137.25,5.095357142857142,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2024-11-11 05:00:00+00:00,0.0311405796021754,138.41,5.261785714285715,BULLISH,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2024-11-18 05:00:00+00:00,0.0301223125427334,135.595,5.842142857142855,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2024-11-22 05:00:00+00:00,0.0249568469505178,142.51,4.916071428571426,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2024-11-25 05:00:00+00:00,0.0213607046258409,147.27,4.945357142857142,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2025-02-26 05:00:00+00:00,0.020066889632107,112.85,4.685714285714286,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2025-03-12 04:00:00+00:00,0.0348989623156745,94.745,5.476428571428573,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2025-03-14 04:00:00+00:00,0.0273661438615467,94.98,5.33,NEUTRAL,True,True,97.2,2025-03-14 11:20:00-04:00,95.65,-0.015946502057613138,94.815,2025-03-14 10:00:00-04:00,30.0,True,97.27,2025-03-14 11:20:00-04:00,110.0,-0.016563786008230448,0.0007201646090534277,True,True,-0.016563786008230448,-0.000720164609053574,-0.00612139917695472,-0.006069958847736661,-0.006995884773662622
DELL,2025-03-24 04:00:00+00:00,0.0256751908983753,100.07,3.624999999999999,BULLISH,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2025-10-24 04:00:00+00:00,0.0212628030597692,157.54,7.17,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2025-11-03 05:00:00+00:00,0.0323455952637908,167.4,5.6853571428571446,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2025-11-10 05:00:00+00:00,0.0213382418106827,149.815,5.919285714285716,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2025-11-20 05:00:00+00:00,0.0385775320432268,123.975,7.258214285714287,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2025-11-26 05:00:00+00:00,0.0554320203303685,132.9,7.332142857142857,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2025-12-02 05:00:00+00:00,0.0219547278370808,134.99,6.940714285714285,BULLISH,False,False,,,,,,,,,,,,,,,,,,,,
DELL,2026-02-27 05:00:00+00:00,0.1308034244320052,137.37,7.355714285714284,BULLISH,True,True,141.8,2026-02-27 09:30:00-05:00,148.02,0.043864598025387856,136.21,2026-02-27 09:30:00-05:00,0.0,True,148.845,2026-02-27 15:30:00-05:00,360.0,-0.03942172073342738,0.04968265162200273,True,False,-0.0029619181946404505,0.0004936530324400083,0.00021156558533146075,0.015691114245416037,0.035754583921015465
DHI,2024-04-18 04:00:00+00:00,0.0502963648199541,153.275,4.694285714285717,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DHI,2024-05-03 04:00:00+00:00,0.0334615913151024,150.41,4.791071428571423,BULLISH,True,True,152.79,2024-05-03 09:45:00-04:00,148.49,-0.0281432030892073,148.49,2024-05-03 15:55:00-04:00,385.0,False,153.455,2024-05-03 09:55:00-04:00,25.0,-0.0281432030892073,0.0043523790824008144,True,True,-0.001308986190195619,-0.0051050461417632125,-0.009293801950389343,-0.019111198376857045,-0.020943779043131022
DHI,2024-05-15 04:00:00+00:00,0.0233799581052772,151.45,3.801071428571425,BULLISH,True,True,153.15,2024-05-15 10:05:00-04:00,157.625,0.02921971922951351,151.34,2024-05-15 09:50:00-04:00,20.0,True,157.715,2024-05-15 15:55:00-04:00,385.0,-0.003983023179889087,0.029807378387202075,True,False,-0.0018282729350310228,0.002285341168788732,0.00972902383284349,0.006137773424746965,0.005158341495266026
DHI,2024-06-12 04:00:00+00:00,0.0410767411018315,145.225,3.7010714285714266,BULLISH,True,True,147.445,2024-06-12 09:30:00-04:00,143.735,-0.025161924785513105,143.01,2024-06-12 15:40:00-04:00,370.0,False,149.75,2024-06-12 09:45:00-04:00,15.0,-0.03007901251314051,0.015632947878870134,True,True,-0.0036623825833361056,0.010546305402014356,-0.0012207941944454327,0.0071552104174438394,-0.009596798806334511
DHI,2024-09-13 04:00:00+00:00,0.0235761589403972,193.2,4.179999999999997,BULLISH,True,True,194.94,2024-09-13 15:50:00-04:00,194.84,-0.0005129783523135032,192.445,2024-09-13 09:40:00-04:00,10.0,True,195.0,2024-09-13 15:50:00-04:00,380.0,-0.002308402585410837,0.00030778701138813107,True,False,-0.0013850415512465899,-0.0005129783523135032,-0.0005129783523135032,-0.0005129783523135032,-0.0005129783523135032
DHI,2024-09-19 04:00:00+00:00,0.0274773382777091,199.495,4.470357142857139,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DHI,2025-01-14 05:00:00+00:00,0.0329360780065005,143.01,2.943571428571429,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DHI,2025-01-15 05:00:00+00:00,0.0383889238514789,148.5,3.278928571428572,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DHI,2025-01-21 05:00:00+00:00,0.0281427797344893,151.795,3.974642857142854,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DHI,2025-04-17 04:00:00+00:00,0.0407416858042018,122.36,6.093928571428572,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DHI,2025-05-12 04:00:00+00:00,0.0372540983606557,126.545,2.947499999999998,NEUTRAL,True,True,127.84,2025-05-12 09:35:00-04:00,126.17,-0.013063204005006272,124.2,2025-05-12 11:15:00-04:00,105.0,False,128.225,2025-05-12 09:40:00-04:00,10.0,-0.02847309136420526,0.0030115769712139463,True,True,-0.00046933667083856595,-0.011420525657071402,-0.021354818523153973,-0.02033792240300382,-0.02205882352941182
DHI,2025-08-15 04:00:00+00:00,0.034415425921406,169.52,4.7257142857142895,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DHI,2025-09-05 04:00:00+00:00,0.0286554004408522,182.0,4.224642857142862,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DHI,2025-12-18 05:00:00+00:00,0.0231938412949072,155.505,4.3075000000000045,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DHI,2026-01-09 05:00:00+00:00,0.0282129512186761,149.97,4.185357142857138,BULLISH,True,True,152.47,2026-01-09 09:30:00-05:00,157.29,0.03161277628385908,149.97,2026-01-09 09:30:00-05:00,0.0,True,157.62,2026-01-09 15:55:00-05:00,385.0,-0.016396668197022367,0.03377713648586611,True,False,-0.0028858136026759214,0.00013117334557624603,0.0060995605692923645,0.0009182134190333493,-0.0011149734373974388
DIA,2024-11-06 05:00:00+00:00,0.0292926661772715,434.66,4.823214285714272,BULLISH,True,True,436.66,2024-11-06 13:25:00-05:00,437.23,0.0013053634406632005,433.81,2024-11-06 09:55:00-05:00,25.0,True,437.775,2024-11-06 15:45:00-05:00,375.0,-0.0006183300508405594,0.002553474098841094,True,False,-0.0006183300508405594,0.00041222003389353265,-0.00013740667796455428,-2.2901112994200862e-05,0.0014427701186277549
DIA,2025-04-08 04:00:00+00:00,0.0360443379584529,393.5,10.009285714285712,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DIA,2025-05-12 04:00:00+00:00,0.0258610242613733,423.26,6.164642857142866,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DIS,2024-02-08 05:00:00+00:00,0.0778684396091468,107.0,2.7225,NEUTRAL,True,True,108.27,2024-02-08 09:35:00-05:00,110.54,0.020966103260367696,106.835,2024-02-08 09:30:00-05:00,0.0,True,112.74,2024-02-08 12:40:00-05:00,190.0,-0.011822296111572931,0.04128567470213355,True,False,-0.010991040916227927,0.002493765586035007,0.005772605523228965,0.009790338967396346,0.026276900341738237
DIS,2024-11-14 05:00:00+00:00,0.0747126436781609,110.33,2.424285714285716,BULLISH,True,True,112.34,2024-11-14 09:30:00-05:00,109.14,-0.028484956382410564,108.455,2024-11-14 14:10:00-05:00,280.0,False,114.75,2024-11-14 09:30:00-05:00,0.0,-0.03458251735802034,0.021452732775502907,True,True,-0.00013352323304255447,0.009791703756453572,-0.007299270072992766,-0.015132633078155624,-0.023144027060708637
DIS,2025-02-05 05:00:00+00:00,0.0215414496336187,115.71,2.5621428571428586,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-01-26 05:00:00+00:00,0.0341233580810965,36.215,6.281071428571429,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-02-01 05:00:00+00:00,0.0683197045634398,40.5,7.312857142857142,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-02-02 05:00:00+00:00,0.0493150684931507,42.13,7.593928571428571,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-02-05 05:00:00+00:00,0.0364756623536659,42.055,7.691428571428571,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-02-15 05:00:00+00:00,0.2744533947065591,55.375,4.761785714285714,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-02-22 05:00:00+00:00,0.0317939197029472,44.46,4.623214285714285,NEUTRAL,True,True,46.35,2024-02-22 15:30:00-05:00,46.6,0.005393743257820927,43.51,2024-02-22 10:00:00-05:00,30.0,True,46.71,2024-02-22 15:55:00-05:00,385.0,-0.0015102481121898657,0.0077669902912621235,True,False,0.0,0.0028047464940667843,0.005393743257820927,0.005393743257820927,0.005393743257820927
DJT,2024-03-04 05:00:00+00:00,0.1052294283517048,43.115,4.489642857142856,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-03-05 05:00:00+00:00,0.0729847494553377,49.25,4.533928571428571,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-03-07 05:00:00+00:00,0.0287599601593625,41.315,4.051785714285715,BULLISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-03-20 04:00:00+00:00,0.0482323924362838,38.25,3.763571428571429,BULLISH,True,True,40.01,2024-03-20 09:30:00-04:00,42.75,0.06848287928018001,38.25,2024-03-20 09:30:00-04:00,0.0,True,44.79,2024-03-20 14:20:00-04:00,290.0,-0.043989002749312625,0.11947013246688332,True,False,-0.03699075231192194,0.055486128467883006,0.05598600349912527,-0.02124468882779309,0.08022994251437143
DJT,2024-03-21 04:00:00+00:00,0.0458479532163742,44.71,3.9521428571428574,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-03-22 04:00:00+00:00,0.0218412400187881,43.51,4.285357142857143,BULLISH,True,True,46.37,2024-03-22 10:00:00-04:00,36.88,-0.20465818417079998,36.445,2024-03-22 15:55:00-04:00,385.0,False,48.0,2024-03-22 10:05:00-04:00,35.0,-0.21403924951477243,0.03515203795557478,True,True,-0.03709294802674141,-0.05542376536553807,-0.12292430450722441,-0.1619581626051326,-0.10718136726331678
DJT,2024-03-25 04:00:00+00:00,0.0928687635574836,40.305,5.024642857142857,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-03-26 04:00:00+00:00,0.4199077786688051,70.825,6.620357142857143,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-03-27 04:00:00+00:00,0.2240710406069488,70.99,7.457857142857144,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-03-28 04:00:00+00:00,0.0471726640459631,69.26,7.982857142857144,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-04-17 04:00:00+00:00,0.0618692408951294,24.2,5.702142857142858,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-04-19 04:00:00+00:00,0.1139927623642943,36.94,4.826785714285713,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-04-25 04:00:00+00:00,0.0360549943883276,36.925,4.63642857142857,BULLISH,True,True,38.9,2024-04-25 09:55:00-04:00,38.44,-0.011825192802056577,36.555,2024-04-25 14:05:00-04:00,275.0,False,38.97,2024-04-25 09:55:00-04:00,25.0,-0.06028277634961437,0.0017994858611825267,True,True,-0.04344473007712077,-0.017223650385604156,-0.026992287917737716,-0.024678663239074573,-0.03264781491002561
DJT,2024-04-26 04:00:00+00:00,0.0379812695109261,39.9,4.663214285714284,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-04-30 04:00:00+00:00,0.0387912558936991,48.47,4.897857142857142,BULLISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-05-01 04:00:00+00:00,0.0518726216703385,52.52,5.452499999999999,BULLISH,True,True,54.97,2024-05-01 09:30:00-04:00,45.21,-0.17755139166818262,44.875,2024-05-01 10:20:00-04:00,50.0,False,54.97,2024-05-01 09:30:00-04:00,0.0,-0.1836456248863016,0.0,True,True,-0.1836456248863016,-0.05039112243041652,-0.11951973803893033,-0.16609059486992897,-0.15281062397671455
DJT,2024-05-02 04:00:00+00:00,0.0296394602963945,46.55,5.529642857142856,BULLISH,True,True,48.785,2024-05-02 13:05:00-04:00,48.81,0.0005124525981347891,46.21,2024-05-02 09:55:00-04:00,25.0,True,49.57,2024-05-02 15:20:00-04:00,350.0,-0.005636978579481369,0.016091011581428796,True,False,0.0,0.0005124525981347891,-0.005431997540227395,0.00953161832530498,0.0005124525981347891
DJT,2024-05-13 04:00:00+00:00,0.0409499609069586,53.255,5.130714285714285,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-05-14 04:00:00+00:00,0.0587722695584817,54.675,4.924999999999999,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-05-31 04:00:00+00:00,0.021625796485808,52.91,3.581428571428571,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-06-12 04:00:00+00:00,0.0250923449242134,40.24,3.0332142857142834,BULLISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-06-24 04:00:00+00:00,0.0732899022801303,29.655,3.441428571428571,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-06-25 04:00:00+00:00,0.0972077049425116,36.74,3.6028571428571428,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-06-28 04:00:00+00:00,0.0729251700680272,39.43,4.477857142857144,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-07-12 04:00:00+00:00,0.0234584450402144,30.54,3.4514285714285724,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-07-15 04:00:00+00:00,0.4965986394557823,46.2,3.946071428571429,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-08-22 04:00:00+00:00,0.0272952853598014,24.84,1.6964285714285714,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-09-25 04:00:00+00:00,0.0390930414386239,13.29,1.7464285714285712,NEUTRAL,True,True,14.42,2024-09-25 10:00:00-04:00,14.13,-0.02011095700416083,13.005,2024-09-25 09:30:00-04:00,0.0,True,14.45,2024-09-25 10:00:00-04:00,30.0,-0.06102635228848827,0.0020804438280165993,True,False,-0.06102635228848827,-0.014563106796116441,-0.018723994452149763,-0.039528432732316245,-0.05617198335644941
DJT,2024-10-01 04:00:00+00:00,0.0715174129353235,17.23,1.5364285714285717,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-10-08 04:00:00+00:00,0.0358695652173913,19.06,1.5985714285714288,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-10-11 04:00:00+00:00,0.079875518672199,26.025,1.9775000000000005,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-10-15 04:00:00+00:00,0.0737650200267023,32.17,2.756071428571429,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-10-16 04:00:00+00:00,0.0690546528803545,28.95,2.995000000000001,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-10-22 04:00:00+00:00,0.0258951406649617,32.09,3.301428571428571,NEUTRAL,True,True,33.445,2024-10-22 10:00:00-04:00,34.4,0.02855434295111372,31.4,2024-10-22 09:35:00-04:00,5.0,True,34.57,2024-10-22 12:10:00-04:00,160.0,-0.03363731499476753,0.03363731499476753,True,False,-0.03363731499476753,-0.018986395574824278,-0.018687397219315293,-0.009119449843025854,0.023172372551950923
DJT,2024-10-23 04:00:00+00:00,0.0313953488372092,35.48,3.405,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-10-28 04:00:00+00:00,0.0819209039548024,42.13,4.015714285714286,BULLISH,True,True,44.39,2024-10-28 09:35:00-04:00,47.37,0.06713223699031307,41.26,2024-10-28 09:30:00-04:00,0.0,True,47.68,2024-10-28 15:55:00-04:00,385.0,-0.023653976120747853,0.07411579184501012,True,False,-0.013291281820229858,0.009236314485244347,0.014868213561612898,0.014980851543140328,0.054742059022302315
DJT,2024-10-29 04:00:00+00:00,0.1331011188515938,53.675,4.660714285714286,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2024-10-31 04:00:00+00:00,0.0494752623688155,42.0,5.803214285714286,BULLISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2025-01-29 05:00:00+00:00,0.1178821178821178,33.57,3.3014285714285707,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2025-03-03 05:00:00+00:00,0.0300705101617586,24.835,1.3839285714285712,BULLISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2025-03-12 04:00:00+00:00,0.0288633461047254,20.14,1.5024999999999995,BULLISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2025-03-24 04:00:00+00:00,0.0242035070387749,20.735,1.1492857142857142,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2025-03-25 04:00:00+00:00,0.0876190476190476,22.84,1.3160714285714286,BULLISH,True,True,23.55,2025-03-25 09:35:00-04:00,22.88,-0.028450106157112597,22.15,2025-03-25 12:20:00-04:00,170.0,False,23.96,2025-03-25 09:40:00-04:00,10.0,-0.05944798301486209,0.017409766454352448,True,True,-0.0016985138004245923,-0.02462845010615719,-0.0331210191082803,-0.013588110403397038,-0.025477707006369487
DJT,2025-05-27 04:00:00+00:00,0.0386708122813836,26.725,1.313571428571429,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2025-06-03 04:00:00+00:00,0.0266666666666666,21.945,1.496071428571429,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2025-06-23 04:00:00+00:00,0.0431614349775784,18.61,0.9750000000000004,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2025-06-24 04:00:00+00:00,0.0257342657342657,18.335,0.958571428571429,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2025-07-08 04:00:00+00:00,0.0400213447171825,19.49,0.8646428571428579,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2025-10-28 04:00:00+00:00,0.0343106674984402,16.58,0.5564285714285714,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DJT,2026-02-06 05:00:00+00:00,0.0325837540156035,11.25,0.7235714285714288,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DKNG,2024-02-22 05:00:00+00:00,0.0325153374233129,42.075,1.7760714285714292,BEARISH,False,False,,,,,,,,,,,,,,,,,,,,
DKNG,2024-02-23 05:00:00+00:00,0.0262062209159931,41.9,1.7667857142857153,NEUTRAL,False,False,,,,,,,,,,,,,,,,,,,,
DKNG,2024-03-26 04:00:00+00:00,0.020291693088142,48.27,1.6024999999999991,BULLISH,True,True,49.05,2024-03-26 09:30:00-04:00,48.68,-0.007543323139653363,48.18,2024-03-26 10:45:00-04:00,75.0,False,49.23,2024-03-26 09:40:00-04:00,10.0,-0.017737003058103926,0.0036697247706421964,True,True,-0.0024464831804280824,-0.0036697247706421964,-0.0010193679918449982,-0.014475025484199669,-0.012844036697247615
DKNG,2024-04-04 04:00:00+00:00,0.0203306523681859,45.67,1.916071428571429,BULLISH,True,True,46.44,2024-04-04 10:25:00-04:00,45.39,-0.022609819121446967,45.29,2024-04-04 15:55:00-04:00,385.0,False,47.73,2024-04-04 13:15:00-04:00,225.0,-0.02476313522825148,0.027777777777777762,True,True,-0.005167958656330639,0.0008613264427217732,0.0015073212747631413,0.0029069767441861566,0.022502153316106843
DKNG,2024-07-15 04:00:00+00:00,0.0260066006600659,38.86,1.279642857142856,NEUTRAL,True,True,39.4,2024-07-15 15:35:00-04:00,39.5,0.002538071065989884,38.11,2024-07-15 09:40:00-04:00,10.0,True,39.5,2024-07-15 15:55:00-04:00,385.0,-0.006345177664974619,0.002538071065989884,True,False,-0.006345177664974619,0.0022842639593909494,0.002538071065989884,0.002538071065989884,0.002538071065989884
DKNG,2024-11-06 05:00:00+00:00,0.0403513587702442,37.9,1.2214285714285704,NEUTRAL,True,True,38.54,2024-11-06 09:35:00-05:00,38.25,-0.007524649714582231,37.365,2024-11-06 12:00:00-05:00,150.0,False,38.665,2024-11-06 09:40:00-05:00,10.0,-0.030487804878048707,0.003243383497664764,True,True,-0.006616502335236185,-0.021276595744680857,-0.020238713025428158,-0.020238713025428158,-0.02374156720290605
