ticker,date,direction,gap_pct,abs_gap_pct,gap_bucket,atr,open_price,prev_close,candle_color,ft_level,has_ft,session_high,session_low,eod_close,hod_minutes_from_open,lod_minutes_from_open,entry_price,entry_time,ft_minutes_from_open,eod_return,eod_return_from_open,mae_pct,mfe_pct,adverse_after_ft,bounce_depth_before_dest,close_above_open,fwd_15min,fwd_30min,fwd_1hr,fwd_2hr,cs,is_nr7,bar1_time,data_ok,group
BLSH,2025-09-29,GAP_UP,0.020573166826769,0.020573166826769,2-5%,4.782499999999999,63.745,62.46,BEARISH,61.832,True,63.995,61.44,62.315,0.0,145.0,61.51,2025-09-29 11:50:00-04:00,140.0,-0.013087,0.022433,0.027475,0.001138,True,0.001463,False,-0.003739,-0.016827,-0.014144,-0.021297,19.111753299043414,False,2025-09-29 09:30:00-04:00,True,bearish_non_magenta
BLSH,2025-10-13,GAP_UP,0.0215410107705053,0.0215410107705053,2-5%,4.668214285714284,61.65,60.35,BEARISH,59.782714285714285,True,62.09,58.08,59.49,35.0,240.0,59.51,2025-10-13 10:45:00-04:00,75.0,0.000336,0.035036,0.008234,0.02403,True,-0.001176,False,0.011595,0.005545,0.015628,0.021341,15.057130281343658,True,2025-10-13 09:30:00-04:00,True,bearish_non_magenta
BLSH,2025-11-05,GAP_UP,0.0203234265734265,0.0203234265734265,2-5%,2.9792857142857136,46.69,45.76,BEARISH,45.498285714285714,False,48.675,45.94,48.35,365.0,5.0,,,,,-0.0355536517455558,,,,,,,,,,-41.37056625143913,False,2025-11-05 09:30:00-05:00,True,bearish_non_magenta
BLSH,2025-11-10,GAP_UP,0.0445775116433798,0.0445775116433798,2-5%,3.0675,47.1,45.09,BEARISH,45.873000000000005,True,47.39,45.155,46.575,305.0,95.0,45.87,2025-11-10 09:50:00-05:00,20.0,-0.01537,0.011146,0.033137,0.015588,True,-0.001962,False,0.001962,0.011445,-0.011554,-0.013189,53.13460820685899,False,2025-11-10 09:30:00-05:00,True,bearish_non_magenta
BLSH,2026-03-04,GAP_UP,0.0475330926594464,0.0475330926594464,2-5%,1.938571428571428,34.82,33.24,BEARISH,34.04457142857143,False,37.5,34.43,36.87,315.0,0.0,,,,,-0.0588742102240091,,,,,,,,,,27.32028567020728,False,2026-03-04 09:30:00-05:00,True,bearish_non_magenta
BROS,2024-02-22,GAP_UP,0.0489562165157952,0.0489562165157952,2-5%,0.8307142857142856,28.39,27.065,BEARISH,28.057714285714287,True,28.405,26.42,27.4,5.0,150.0,27.565,2024-02-22 09:30:00-05:00,0.0,0.005986,0.034871,0.030473,0.041538,True,0.030473,False,-0.017595,-0.016869,-0.013241,0.02086,-2.80466291467637,False,2024-02-22 09:30:00-05:00,True,bearish_non_magenta
BROS,2025-02-13,GAP_UP,0.3160741885625966,0.3160741885625966,12%+,3.511785714285714,85.15,64.7,BEARISH,83.74528571428571,True,86.1,80.37,83.53,25.0,0.0,82.13,2025-02-13 09:30:00-05:00,0.0,-0.017046,0.019025,0.048338,0.021429,True,0.005905,False,-0.017898,-0.035919,-0.018264,-0.007123,100.0,False,2025-02-13 09:30:00-05:00,True,bearish_non_magenta
BROS,2025-04-08,GAP_UP,0.0521019467694912,0.0521019467694912,5-8%,4.926071428571428,55.935,53.165,BEARISH,53.96457142857143,True,57.17,52.83,53.24,5.0,220.0,53.95,2025-04-08 12:10:00-04:00,160.0,0.01316,0.048181,0.002688,0.02076,False,-0.001668,False,0.004634,0.01038,0.01835,0.01316,,,,False,excluded_or_missing
BROS,2026-02-13,GAP_UP,0.162369612281047,0.162369612281047,12%+,3.2671428571428582,59.06,50.81,BEARISH,57.75314285714286,True,59.595,49.96,53.165,0.0,120.0,54.65,2026-02-13 09:30:00-05:00,0.0,0.027173,0.099814,0.090485,0.085819,True,0.003477,False,0.026349,0.033577,0.061848,0.084904,100.0,False,2026-02-13 09:30:00-05:00,True,bearish_non_magenta
BROS,2026-02-17,GAP_UP,0.0221950531364619,0.0221950531364619,2-5%,3.432857142857144,54.345,53.165,BEARISH,52.97185714285714,True,54.345,50.64,53.61,0.0,30.0,50.99,2026-02-17 09:30:00-05:00,0.0,-0.051383,0.013525,0.065797,0.006864,True,0.010198,False,-0.003334,0.003236,0.0,-0.02726,41.826711217652665,False,2026-02-17 09:30:00-05:00,True,bearish_non_magenta
BULL,2025-04-17,GAP_UP,0.041437980241493,0.041437980241493,2-5%,9.160714285714286,37.95,36.44,BEARISH,34.28571428571429,True,38.36,25.995,26.55,0.0,385.0,33.445,2025-04-17 09:35:00-04:00,5.0,0.206159,0.300395,0.084766,0.222754,True,0.039617,False,0.013305,0.045896,0.026013,0.073853,-42.85558858272886,False,2025-04-17 09:30:00-04:00,True,bearish_non_magenta
BULL,2025-04-23,GAP_UP,0.161063829787234,0.161063829787234,12%+,10.6375,27.285,23.5,BEARISH,23.03,True,27.285,20.53,21.29,0.0,330.0,22.4,2025-04-23 11:00:00-04:00,90.0,0.049554,0.219718,0.03683,0.083482,True,0.016741,False,-0.016741,0.022098,0.053125,0.067634,23.498898015222665,False,2025-04-23 09:30:00-04:00,True,bearish_non_magenta
BULL,2025-05-06,GAP_UP,0.0662068965517242,0.0662068965517242,5-8%,5.173928571428571,15.46,14.5,BEARISH,13.390428571428572,False,15.73,14.41,14.935,0.0,210.0,,,,,0.0339586028460543,,,,,,,,,,-37.35243986321464,False,2025-05-06 09:30:00-04:00,True,bearish_non_magenta
BULL,2025-05-08,GAP_UP,0.0296022201665125,0.0296022201665125,2-5%,3.4439285714285712,16.695,16.215,BEARISH,15.317428571428572,False,18.65,15.78,18.07,325.0,75.0,,,,,-0.0823599880203653,,,,,,,,,,-14.35386082990413,False,2025-05-08 09:30:00-04:00,True,bearish_non_magenta
BULL,2025-05-16,GAP_UP,0.0716320716320715,0.0716320716320715,5-8%,1.9632142857142856,13.165,12.285,BEARISH,12.379714285714284,True,13.34,12.22,12.43,0.0,320.0,12.235,2025-05-16 14:35:00-04:00,305.0,-0.015938,0.05583,0.032284,0.001226,True,0.009399,False,0.001226,-0.012669,-0.026563,-0.015938,100.0,False,2025-05-16 09:30:00-04:00,True,bearish_non_magenta
BULL,2025-05-20,GAP_UP,0.0680672268907563,0.0680672268907563,5-8%,1.85,12.71,11.9,BEARISH,11.97,False,13.18,12.05,12.21,120.0,95.0,,,,,0.03933910306845,,,,,,,,,,98.58602563295528,False,2025-05-20 09:30:00-04:00,True,bearish_non_magenta
BULL,2025-07-17,GAP_UP,0.0395348837209302,0.0395348837209302,2-5%,1.0864285714285713,13.41,12.9,BEARISH,12.975428571428573,False,14.515,12.93,14.455,385.0,5.0,,,,,-0.0779269202087993,,,,,,,,,,100.0,False,2025-07-17 09:30:00-04:00,True,bearish_non_magenta
BULL,2025-10-09,GAP_UP,0.0347551342812005,0.0347551342812005,2-5%,0.9925,13.1,12.66,BEARISH,12.703,True,13.245,12.33,12.52,25.0,275.0,12.67,2025-10-09 11:30:00-04:00,120.0,0.011839,0.044275,0.014207,0.026835,True,0.014207,False,0.0,-0.000395,-0.005919,0.014207,,,,False,excluded_or_missing
CASY,2025-04-08,GAP_UP,0.0264063882181366,0.0264063882181366,2-5%,13.829642857142847,429.315,418.27,BEARISH,423.7831428571429,True,436.0,411.91,416.13,35.0,370.0,422.48,2025-04-08 12:55:00-04:00,200.0,0.01503,0.030712,0.000426,0.025019,True,0.000426,False,0.007858,0.003527,0.006343,0.019788,45.80542537098072,False,2025-04-08 09:35:00-04:00,True,bearish_non_magenta
CASY,2025-06-10,GAP_UP,0.1276947079523066,0.1276947079523066,12%+,11.870357142857149,495.12,439.055,BEARISH,490.3718571428572,True,508.52,483.01,489.61,25.0,0.0,487.355,2025-06-10 09:30:00-04:00,0.0,-0.004627,0.011129,0.043428,0.008915,True,0.043428,False,-0.037591,-0.028696,-0.028696,-0.010003,20.75036180449861,False,2025-06-10 09:30:00-04:00,True,bearish_non_magenta
CASY,2026-02-12,GAP_UP,0.0217746661320667,0.0217746661320667,2-5%,14.239285714285732,662.58,648.46,BEARISH,656.8842857142857,False,678.67,660.31,663.72,215.0,0.0,,,,,-0.0017205469528207,,,,,,,,,,16.946069977811774,False,2026-02-12 09:50:00-05:00,True,bearish_non_magenta
CAT,2024-04-15,GAP_UP,0.0207364447119329,0.0207364447119329,2-5%,7.955714285714289,373.12,365.54,BEARISH,369.9377142857143,True,374.115,362.49,363.81,5.0,345.0,369.5,2024-04-15 10:35:00-04:00,65.0,0.015399,0.024952,0.001583,0.018972,True,0.000189,False,0.002679,0.006171,0.00479,0.009851,71.16157830081315,False,2024-04-15 09:30:00-04:00,True,bearish_non_magenta
CAT,2025-04-08,GAP_UP,0.0356728175631018,0.0356728175631018,2-5%,12.379999999999992,289.89,279.905,BEARISH,284.938,True,289.89,268.35,273.99,0.0,375.0,283.885,2025-04-08 09:45:00-04:00,15.0,0.034856,0.054848,0.010867,0.054723,True,0.010867,False,-0.005161,-0.010127,8.8e-05,0.002237,100.0,False,2025-04-08 09:30:00-04:00,True,bearish_non_magenta
CCL,2024-02-22,GAP_UP,0.0564625850340136,0.0564625850340136,5-8%,0.523214285714286,15.53,14.7,BEARISH,15.320714285714285,True,15.605,15.1,15.225,0.0,50.0,15.205,2024-02-22 09:30:00-05:00,0.0,-0.001315,0.019639,0.026307,0.006906,True,0.012496,False,-0.000329,-0.004604,0.001644,-0.007892,100.0,False,2024-02-22 09:30:00-05:00,True,bearish_non_magenta
CCL,2025-06-16,GAP_UP,0.0325747434181169,0.0325747434181169,2-5%,0.6696428571428577,23.14,22.41,BEARISH,22.872142857142855,False,23.85,22.905,23.85,385.0,5.0,,,,,-0.0306828003457217,,,,,,,,,,65.93125292561992,False,2025-06-16 09:30:00-04:00,True,bearish_non_magenta
CCL,2025-09-29,GAP_UP,0.0532158015017955,0.0532158015017955,5-8%,1.0746428571428566,32.26,30.63,BEARISH,31.830142857142857,True,32.5,28.825,29.41,0.0,140.0,31.0,2025-09-29 09:30:00-04:00,0.0,0.05129,0.088345,0.048387,0.070161,True,0.005806,False,0.038226,0.02629,0.045806,0.06129,68.72348694038824,False,2025-09-29 09:30:00-04:00,True,bearish_non_magenta
CDE,2024-03-08,GAP_UP,0.0251572327044023,0.0251572327044023,2-5%,0.1714285714285714,3.26,3.18,BEARISH,3.1914285714285717,True,3.295,3.075,3.135,0.0,115.0,3.17,2024-03-08 10:05:00-05:00,35.0,0.011041,0.038344,0.012618,0.029968,True,-0.001577,False,0.009464,0.006309,0.020505,0.006309,56.69305843765648,False,2024-03-08 09:30:00-05:00,True,bearish_non_magenta
CDE,2024-03-26,GAP_UP,0.0394736842105263,0.0394736842105263,2-5%,0.1878571428571429,3.555,3.42,BEARISH,3.479857142857143,True,3.555,3.36,3.38,0.0,375.0,3.45,2024-03-26 09:35:00-04:00,5.0,0.02029,0.049226,0.013043,0.026087,True,0.013043,False,-0.005797,-0.008696,-0.002899,0.018841,-30.67389946967007,False,2024-03-26 09:30:00-04:00,True,bearish_non_magenta
CDE,2024-05-28,GAP_UP,0.0735294117647057,0.0735294117647057,5-8%,0.3242857142857141,5.84,5.44,BEARISH,5.710285714285714,True,5.84,5.56,5.63,0.0,225.0,5.69,2024-05-28 09:55:00-04:00,25.0,0.010545,0.035959,0.00703,0.022847,True,0.005272,False,0.010545,-0.005272,0.009666,0.011424,100.0,False,2024-05-28 09:30:00-04:00,True,bearish_non_magenta
CDE,2024-05-31,GAP_UP,0.0325621251071123,0.0325621251071123,2-5%,0.3182142857142856,6.025,5.835,BEARISH,5.897714285714286,True,6.025,5.68,5.75,0.0,120.0,5.89,2024-05-31 09:55:00-04:00,25.0,0.023769,0.045643,0.003396,0.035654,True,0.003396,False,0.010187,0.01528,0.01528,0.029711,-61.19626225642777,False,2024-05-31 09:30:00-04:00,True,bearish_non_magenta
CDE,2024-06-14,GAP_UP,0.0242537313432835,0.0242537313432835,2-5%,0.3432142857142856,5.49,5.36,BEARISH,5.352714285714286,False,5.75,5.36,5.75,380.0,70.0,,,,,-0.0473588342440801,,,,,,,,,,31.4879503702143,False,2024-06-14 09:30:00-04:00,True,bearish_non_magenta
CDE,2024-06-20,GAP_UP,0.0268817204301075,0.0268817204301075,2-5%,0.3382142857142857,5.73,5.58,BEARISH,5.594714285714286,False,5.94,5.68,5.865,95.0,0.0,,,,,-0.0235602094240837,,,,,,,,,,64.09229846279092,False,2024-06-20 09:30:00-04:00,True,bearish_non_magenta
CDE,2024-07-11,GAP_UP,0.0578124999999998,0.0578124999999998,5-8%,0.2796428571428571,6.77,6.4,BEARISH,6.658142857142857,True,6.82,6.425,6.76,365.0,15.0,6.625,2024-07-11 09:35:00-04:00,5.0,-0.020377,0.001477,0.029434,0.030189,True,0.0,False,0.010566,-0.002264,-0.007547,-0.022642,100.0,False,2024-07-11 09:30:00-04:00,True,bearish_non_magenta
CDE,2024-07-30,GAP_UP,0.0306451612903225,0.0306451612903225,2-5%,0.2932142857142856,6.39,6.2,BEARISH,6.272714285714286,True,6.475,6.19,6.27,30.0,100.0,6.22,2024-07-30 11:00:00-04:00,90.0,-0.008039,0.018779,0.022508,0.004823,True,0.0,False,-0.004823,0.0,-0.004019,-0.019293,100.0,False,2024-07-30 09:30:00-04:00,True,bearish_non_magenta
CDE,2024-08-07,GAP_UP,0.024074074074074,0.024074074074074,2-5%,0.4039285714285712,5.53,5.4,BEARISH,5.368428571428572,False,5.53,5.41,5.45,0.0,30.0,,,,,0.0144665461121157,,,,,,,,,,-4.044106039552192,False,2024-08-07 09:30:00-04:00,True,bearish_non_magenta
CDE,2024-09-24,GAP_UP,0.0234260614934114,0.0234260614934114,2-5%,0.4442857142857143,6.99,6.83,BEARISH,6.812285714285714,False,7.625,6.915,7.47,305.0,0.0,,,,,-0.0686695278969956,,,,,,,,,,,,,False,excluded_or_missing
CDE,2024-09-26,GAP_UP,0.0309973045822103,0.0309973045822103,2-5%,0.4446428571428571,7.65,7.42,BEARISH,7.472142857142858,False,7.71,7.47,7.52,130.0,20.0,,,,,0.0169934640522876,,,,,,,,,,78.53303713405505,False,2024-09-26 09:30:00-04:00,True,bearish_non_magenta
CDE,2024-10-01,GAP_UP,0.0290275761973875,0.0290275761973875,2-5%,0.4699999999999999,7.09,6.89,BEARISH,6.902,True,7.175,6.845,6.91,25.0,100.0,6.89,2024-10-01 10:15:00-04:00,45.0,-0.002903,0.025388,0.015965,0.006531,True,0.014514,False,-0.011611,-0.008708,0.0,-0.003628,100.0,False,2024-10-01 09:30:00-04:00,True,bearish_non_magenta
CDE,2025-01-24,GAP_UP,0.0366826156299841,0.0366826156299841,2-5%,0.3050000000000001,6.5,6.27,BEARISH,6.378,True,6.515,6.27,6.33,0.0,355.0,6.37,2025-01-24 10:00:00-05:00,30.0,0.006279,0.026154,0.012559,0.015699,True,0.012559,False,-0.006279,-0.009419,0.0,0.009419,,,,False,excluded_or_missing
CDE,2025-02-18,GAP_UP,0.0234315948601661,0.0234315948601661,2-5%,0.390357142857143,6.77,6.615,BEARISH,6.613857142857142,True,6.79,6.425,6.43,0.0,385.0,6.58,2025-02-18 09:35:00-05:00,5.0,0.022796,0.050222,0.022036,0.023556,True,0.010638,False,-0.005319,-0.007599,0.009119,0.011398,2.457549745913731,False,2025-02-18 09:30:00-05:00,True,bearish_non_magenta
CDE,2025-03-04,GAP_UP,0.0253411306042884,0.0253411306042884,2-5%,0.3785714285714286,5.26,5.13,BEARISH,5.1085714285714285,True,5.33,4.895,5.16,0.0,95.0,5.08,2025-03-04 09:50:00-05:00,20.0,-0.015748,0.019011,0.037402,0.036417,True,0.001969,False,0.015748,0.025591,0.026575,0.014764,-55.13621579892615,False,2025-03-04 09:30:00-05:00,True,bearish_non_magenta
CDE,2025-09-22,GAP_UP,0.0384615384615383,0.0384615384615383,2-5%,0.7821428571428574,18.09,17.42,BEARISH,17.777142857142856,True,18.2,17.16,17.87,0.0,10.0,17.47,2025-09-22 09:30:00-04:00,0.0,-0.022896,0.012161,0.041786,0.017745,True,0.004579,False,0.005152,-0.009731,0.00601,-0.008872,,,,False,excluded_or_missing
CDE,2025-10-08,GAP_UP,0.0302869287991498,0.0302869287991498,2-5%,1.0153571428571428,19.39,18.82,BEARISH,18.983857142857143,False,21.025,19.18,21.01,330.0,5.0,,,,,-0.0835482207323363,,,,,,,,,,100.0,False,2025-10-08 09:30:00-04:00,True,bearish_non_magenta
CDE,2025-10-20,GAP_UP,0.0410926365795723,0.0410926365795723,2-5%,1.4657142857142855,21.915,21.05,BEARISH,21.328714285714284,False,22.335,21.33,22.03,105.0,5.0,,,,,-0.0052475473420032,,,,,,,,,,51.36964585136098,False,2025-10-20 09:30:00-04:00,True,bearish_non_magenta
CDE,2025-10-23,GAP_UP,0.0271409749670617,0.0271409749670617,2-5%,1.6839285714285717,19.49,18.975,BEARISH,18.81642857142857,False,19.53,18.865,18.965,15.0,130.0,,,,,0.0269368907131861,,,,,,,,,,100.0,False,2025-10-23 09:30:00-04:00,True,bearish_non_magenta
CDE,2026-01-20,GAP_UP,0.0294704187901617,0.0294704187901617,2-5%,1.28,23.23,22.565,BEARISH,22.718,True,23.48,22.435,22.87,0.0,15.0,22.56,2026-01-20 09:30:00-05:00,0.0,-0.013741,0.015497,0.04078,0.005541,True,0.013963,False,0.000887,-0.021277,-0.005319,-0.022163,,,,False,excluded_or_missing
CDE,2026-01-26,GAP_UP,0.0597472232860973,0.0597472232860973,5-8%,1.497857142857143,27.67,26.11,BEARISH,27.070857142857143,True,27.74,25.275,25.45,0.0,365.0,27.04,2026-01-26 09:35:00-05:00,5.0,0.058802,0.080231,0.016642,0.065274,True,0.016642,False,-0.014423,-0.007766,0.015163,0.015717,-11.569922318440378,False,2026-01-26 09:30:00-05:00,True,bearish_non_magenta
CDE,2026-01-29,GAP_UP,0.0282871634802965,0.0282871634802965,2-5%,1.7110714285714288,26.355,25.63,BEARISH,25.670571428571428,True,26.43,23.5,24.59,0.0,85.0,25.62,2026-01-29 09:45:00-05:00,15.0,0.040203,0.06697,0.003123,0.082748,True,0.002732,False,0.017564,0.040984,0.074941,0.057963,100.0,False,2026-01-29 09:30:00-05:00,True,bearish_non_magenta
CDE,2026-02-03,GAP_UP,0.0821850393700786,0.0821850393700786,8-12%,1.9742857142857144,21.99,20.32,BEARISH,21.200285714285712,True,21.99,20.45,21.27,0.0,300.0,21.085,2026-02-03 09:35:00-05:00,5.0,-0.008774,0.032742,0.026322,0.030116,True,0.026322,False,-0.01328,-0.022528,-0.017785,-0.025848,100.0,False,2026-02-03 09:30:00-05:00,True,bearish_non_magenta
CDE,2026-02-04,GAP_UP,0.0352609308885754,0.0352609308885754,2-5%,2.0417857142857145,22.02,21.27,BEARISH,21.203285714285716,True,22.02,19.71,20.78,0.0,195.0,21.07,2026-02-04 10:15:00-05:00,45.0,0.013764,0.056312,0.01234,0.064547,True,0.003085,False,0.0299,0.025392,0.039867,0.046749,100.0,False,2026-02-04 09:30:00-05:00,True,bearish_non_magenta
CDE,2026-02-11,GAP_UP,0.0321522309711285,0.0321522309711285,2-5%,2.0189285714285714,23.595,22.86,BEARISH,22.78742857142857,True,23.595,22.055,23.08,0.0,65.0,22.72,2026-02-11 09:35:00-05:00,5.0,-0.015845,0.021827,0.022887,0.029269,True,0.006382,False,0.00088,0.002201,0.023988,0.012324,-59.61610109152221,False,2026-02-11 09:30:00-05:00,True,bearish_non_magenta
CDE,2026-02-18,GAP_UP,0.0327681026581118,0.0327681026581118,2-5%,1.9807142857142848,22.535,21.82,BEARISH,21.742714285714285,False,23.2,22.22,22.61,75.0,5.0,,,,,-0.0033281562014643,,,,,,,,,,63.67860412018631,False,2026-02-18 09:30:00-05:00,True,bearish_non_magenta
CELH,2025-02-21,GAP_UP,0.3333986671893374,0.3333986671893374,12%+,1.806785714285713,34.015,25.51,BEARISH,33.29228571428572,True,34.44,30.12,32.61,140.0,10.0,31.43,2025-02-21 09:30:00-05:00,0.0,-0.037544,0.041305,0.095768,0.04168,True,0.04168,False,-0.039294,0.002227,-0.007,-0.062361,82.35658335409605,False,2025-02-21 09:30:00-05:00,True,bearish_non_magenta
CELH,2026-02-26,GAP_UP,0.1591627172195893,0.1591627172195893,12%+,2.6242857142857146,58.7,50.64,BEARISH,57.65028571428572,True,59.28,53.11,54.135,20.0,240.0,57.295,2026-02-26 09:30:00-05:00,0.0,0.055153,0.077768,0.034645,0.073043,True,0.034645,False,-0.020682,-0.003927,0.008378,0.050004,100.0,False,2026-02-26 09:30:00-05:00,True,bearish_non_magenta
CIFR,2024-03-11,GAP_UP,0.0285714285714286,0.0285714285714286,2-5%,0.4221428571428571,3.6,3.5,BEARISH,3.431142857142857,True,3.6,3.15,3.16,0.0,385.0,3.42,2024-03-11 09:40:00-04:00,10.0,0.076023,0.122222,0.02924,0.078947,True,0.026316,False,0.017544,-0.004386,-0.02193,0.05848,100.0,False,2024-03-11 09:30:00-04:00,True,bearish_non_magenta
CIFR,2024-04-04,GAP_UP,0.0300230946882216,0.0300230946882216,2-5%,0.5503571428571429,4.46,4.33,BEARISH,4.239857142857143,True,4.58,4.15,4.15,10.0,385.0,4.23,2024-04-04 11:15:00-04:00,105.0,0.018913,0.069507,0.046099,0.018913,True,0.046099,False,-0.018913,-0.035461,-0.039007,-0.040189,-57.93265442408576,False,2024-04-04 09:30:00-04:00,True,bearish_non_magenta
CIFR,2024-05-24,GAP_UP,0.0243277848911652,0.0243277848911652,2-5%,0.3575,4.0,3.905,BEARISH,3.857,False,4.225,3.885,4.09,125.0,25.0,,,,,-0.0224999999999999,,,,,,,,,,,,,False,excluded_or_missing
CIFR,2024-06-26,GAP_UP,0.0247641509433961,0.0247641509433961,2-5%,0.4925000000000001,4.345,4.24,BEARISH,4.148,False,4.545,4.185,4.2,85.0,345.0,,,,,0.0333716915995396,,,,,,,,,,93.81213065892466,False,2024-06-26 09:30:00-04:00,True,bearish_non_magenta
CIFR,2024-07-09,GAP_UP,0.0303687635574836,0.0303687635574836,2-5%,0.4371428571428573,4.75,4.61,BEARISH,4.575142857142857,True,4.75,4.315,4.375,0.0,255.0,4.575,2024-07-09 09:55:00-04:00,25.0,0.043716,0.078947,0.0,0.056831,False,0.0,False,0.003279,0.021858,0.03388,0.031694,34.143892439284414,False,2024-07-09 09:30:00-04:00,True,bearish_non_magenta
CIFR,2024-07-18,GAP_UP,0.0353982300884954,0.0353982300884954,2-5%,0.6078571428571431,7.02,6.78,BEARISH,6.776857142857143,True,7.03,5.89,6.0,0.0,360.0,6.77,2024-07-18 09:30:00-04:00,0.0,0.113737,0.145299,0.038405,0.129985,False,-0.001477,False,0.033973,0.044313,0.072378,0.084934,-15.691002699790216,False,2024-07-18 09:30:00-04:00,True,bearish_non_magenta
CIFR,2024-07-22,GAP_UP,0.0242326332794829,0.0242326332794829,2-5%,0.6225000000000002,6.34,6.19,BEARISH,6.091,True,6.51,5.96,6.455,250.0,60.0,6.09,2024-07-22 09:45:00-04:00,15.0,-0.059934,-0.018139,0.068966,0.021346,True,0.0,True,0.013136,0.013136,0.01642,0.0,54.899626842969376,False,2024-07-22 09:30:00-04:00,True,bearish_non_magenta
CIFR,2024-07-26,GAP_UP,0.0687782805429864,0.0687782805429864,5-8%,0.6671428571428571,5.905,5.525,BEARISH,5.638142857142857,True,6.0,5.62,5.815,25.0,60.0,5.63,2024-07-26 10:35:00-04:00,65.0,-0.03286,0.015241,0.047069,0.0,True,0.031972,False,-0.01865,-0.030195,-0.009769,-0.006217,91.34864521337325,False,2024-07-26 09:30:00-04:00,True,bearish_non_magenta
CIFR,2024-09-19,GAP_UP,0.0726643598615916,0.0726643598615916,5-8%,0.24,3.1,2.89,BEARISH,3.004,True,3.1,2.91,2.91,0.0,385.0,2.99,2024-09-19 09:50:00-04:00,20.0,0.026756,0.06129,0.023411,0.026756,True,0.023411,False,-0.008361,-0.003344,-0.006689,0.003344,,,,False,excluded_or_missing
CIFR,2024-09-26,GAP_UP,0.040207522697795,0.040207522697795,2-5%,0.2810714285714285,4.01,3.855,BEARISH,3.897571428571428,True,4.22,3.82,4.14,195.0,90.0,3.88,2024-09-26 10:55:00-04:00,85.0,-0.06701,-0.032419,0.087629,0.015464,True,-0.005155,True,-0.005155,-0.036082,-0.056701,-0.076031,,,,False,excluded_or_missing
CIFR,2024-10-15,GAP_UP,0.0277777777777778,0.0277777777777778,2-5%,0.3228571428571428,4.44,4.32,BEARISH,4.310857142857143,True,4.6,4.16,4.38,20.0,75.0,4.3,2024-10-15 10:20:00-04:00,50.0,-0.018605,0.013514,0.046512,0.032558,True,0.011628,False,0.018605,0.005814,-0.006977,-0.018605,-48.2525889736638,False,2024-10-15 09:30:00-04:00,True,bearish_non_magenta
CIFR,2024-10-16,GAP_UP,0.0388127853881278,0.0388127853881278,2-5%,0.3407142857142857,4.55,4.38,BEARISH,4.413714285714286,False,5.03,4.39,5.01,250.0,15.0,,,,,-0.1010989010989011,,,,,,,,,,-76.85410103467204,False,2024-10-16 09:30:00-04:00,True,magenta_max_bear
CIFR,2024-10-18,GAP_UP,0.0291060291060292,0.0291060291060292,2-5%,0.325,4.95,4.81,BEARISH,4.82,True,5.02,4.8,4.96,45.0,0.0,4.8,2024-10-18 09:30:00-04:00,0.0,-0.033333,-0.00202,0.045833,0.0,True,0.029167,True,-0.035417,-0.04375,-0.039583,-0.030208,-69.98714374267269,False,2024-10-18 09:30:00-04:00,True,bearish_non_magenta
CIFR,2024-10-29,GAP_UP,0.0283185840707963,0.0283185840707963,2-5%,0.4153571428571428,5.81,5.65,BEARISH,5.643857142857143,True,5.83,5.33,5.38,0.0,375.0,5.6,2024-10-29 10:05:00-04:00,35.0,0.039286,0.07401,0.023214,0.048214,True,0.019643,False,0.0,0.001786,0.010714,0.005357,-64.39854967764784,False,2024-10-29 09:30:00-04:00,True,bearish_non_magenta
CIFR,2025-01-28,GAP_UP,0.0388026607538802,0.0388026607538802,2-5%,0.5728571428571427,4.685,4.51,BEARISH,4.455857142857143,True,4.75,4.27,4.49,0.0,115.0,4.42,2025-01-28 09:30:00-05:00,0.0,-0.015837,0.041622,0.074661,0.033937,True,0.029412,False,-0.020362,-0.021493,-0.014706,0.023756,-100.0,False,2025-01-28 09:30:00-05:00,True,magenta_max_bear
CIFR,2025-02-24,GAP_UP,0.0227894257064721,0.0227894257064721,2-5%,0.4674999999999999,5.61,5.485,BEARISH,5.423,True,5.615,4.755,4.965,0.0,80.0,5.33,2025-02-24 09:30:00-05:00,0.0,0.06848,0.114973,0.053471,0.10788,True,0.02439,False,-0.002814,0.06379,0.064728,0.071295,-80.1996965763113,False,2025-02-24 09:30:00-05:00,True,magenta_max_bear
CIFR,2025-05-22,GAP_UP,0.0442857142857142,0.0442857142857142,2-5%,0.2982142857142857,3.655,3.5,BEARISH,3.5357142857142856,True,3.695,3.505,3.56,0.0,80.0,3.535,2025-05-22 09:45:00-04:00,15.0,-0.007072,0.025992,0.035361,0.008487,True,0.021216,False,-0.009901,-0.019802,-0.001414,-0.018388,,,,False,excluded_or_missing
CIFR,2025-05-27,GAP_UP,0.031700288184438,0.031700288184438,2-5%,0.2885714285714286,3.58,3.47,BEARISH,3.4645714285714284,False,3.645,3.49,3.57,155.0,55.0,,,,,0.0027932960893855,,,,,,,,,,,,,False,excluded_or_missing
CIFR,2025-06-16,GAP_UP,0.0350404312668463,0.0350404312668463,2-5%,0.2792857142857143,3.84,3.71,BEARISH,3.728285714285714,False,3.975,3.745,3.94,365.0,10.0,,,,,-0.0260416666666666,,,,,,,,,,85.68491615258728,False,2025-06-16 09:30:00-04:00,True,bearish_non_magenta
